Taxonomy,SuperKingdom,Phylum,Class,Order,Family,Genus,Species,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,c5,c6,c7
Archaea;Candidatus Korarchaeota;UNASSIGNED;UNASSIGNED;UNASSIGNED;Candidatus Korarchaeum;Candidatus Korarchaeum cryptofilum,Archaea,Candidatus Korarchaeota,UNASSIGNED,UNASSIGNED,UNASSIGNED,Candidatus Korarchaeum,Candidatus Korarchaeum cryptofilum,5.04638031938744,2.46056881768261,6.76992956269541,3.50719088528381,4.32839048659757,2.63014885046467,2.27209377866758,4.35802617448792,5.07146496868679,2.97008606249959,2.4531521809593,3.57200117929735,4.88211551090531,4.29809683410235
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus graminis,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus graminis,26.3524508458512,34.7662708074164,32.008577221315,37.4330877194586,33.8817665741656,27.3781363675892,34.5236107801536,34.0626150611884,26.9495246490801,30.453730557234,30.6501149521782,28.8552755219377,23.2292224999534,35.8171357731583
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus ihbetae,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus ihbetae,49.7212540094809,37.9846050245438,40.4033326087662,44.1051620648653,53.4653126950833,41.2322810908576,49.3723923478938,44.8556309518158,51.5525188015581,54.0008713890417,59.7299090423924,58.138501220587,37.9529271121643,45.1143117890093
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus kribbensis,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus kribbensis,13.1385908727269,13.3672884786191,19.3753171930061,8.47233100746462,18.2541963130571,11.908216733939,16.3473283799708,10.7236181409055,17.0160696886897,8.80387511105516,13.7705860534155,9.73932219373211,10.9622075405799,16.7020573825361
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus larvae,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus larvae,38.9860739166266,54.7324647934492,41.1316141655033,17.6673491027493,27.5168006213935,16.1641488305184,28.7489772856647,21.5772064410852,22.109252875125,19.844204151858,26.6756633935528,20.5664654428603,20.955466893881,28.4712910006899
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus lautus,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus lautus,36.8258865438735,31.4997972815161,39.6049938605478,53.230477692255,56.4358984256123,38.9623591425332,43.0623355938061,63.5678994614291,77.6696979322639,53.2124614162516,41.0526516953493,52.6264074193102,40.0405571202084,32.0586548789731
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus lentus,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus lentus,10.552442565983,11.9659475918761,14.0273487356218,8.310526438796,6.688563282125,10.2159784707005,15.6766010678751,3.92130919016102,4.79997165140571,6.5665831758472,8.44423013706188,8.19985140690264,5.14678584604315,7.24439050825697
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus mucilaginosus,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus mucilaginosus,185.138624765536,163.990292921059,213.441766067891,147.932691414007,208.078358113275,164.157558546885,185.813277061291,163.582566133513,192.740820031475,161.384663176802,164.218285354292,166.960186938529,171.889227007691,160.527577317321
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus naphthalenovorans,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus naphthalenovorans,87.5753051915414,65.5716782926642,78.4284023576276,51.9097683103715,48.7214853965793,49.0193600558178,49.0300880719206,49.5216731700504,63.3247161327447,50.3886229725081,49.5659822335338,76.2279662201478,33.9996561952613,50.0217596926606
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus odorifer,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus odorifer,43.279947374065,47.447327747176,38.0826413493564,36.9577748797193,40.3884428992639,22.9140728313195,45.012170614119,27.2392333015224,33.5594665484554,30.6763347264194,31.3342753707087,33.1775073606828,24.6513985798109,33.1355522610926
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus peoriae,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus peoriae,0.977064068215367,0.561531188697889,1.08186879051267,2.94736011647313,1.77057125605313,2.97240336461646,1.94782815525845,0.705582400070267,3.27175031287647,2.20663276946937,1.30662112158059,1.8758949383851,2.1138781605113,3.25038382707321
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus physcomitrellae,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus physcomitrellae,12.9621035111386,15.7195904877388,12.1031073034738,18.0391063469629,13.7595876515435,10.1131780841018,14.475696607432,9.04291523648081,13.1754918392978,16.1834404422729,19.6189504460857,19.6116884959682,11.6505722403366,17.9958555434923
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus polymyxa,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus polymyxa,39.1156012042234,28.3621367194833,40.7851473973815,23.7731151757834,23.0329004961759,19.3502665424596,28.0091212896719,19.8250233804108,36.4750169926952,25.3008098755147,27.032585005901,20.5128920562246,23.8975416932116,24.2909180625091
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus riograndensis,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus riograndensis,53.0227284571368,35.1076009738211,52.5706632758393,42.5218198998973,47.1841356185453,22.948554651915,29.6756114497658,39.5138783678838,24.1678702526062,36.7046722850807,31.2510942880969,36.503552113726,26.214521777866,28.3794251740731
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sabinae,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sabinae,30.5630153836403,22.3572808168745,29.7373592174708,28.7647459117111,23.2592873247203,25.7628701681965,31.3335936254435,24.8223231347609,23.9837448122589,20.8923365690427,27.2453024991459,21.8926488784909,23.9350099201707,22.5306185861766
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. 18JY67-1,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. 18JY67-1,43.4641035076781,22.771023597824,51.3371817192795,22.2858243187335,29.925745910002,25.0264974393074,30.9045379722978,29.3393675277907,26.893143677536,33.0941522187233,29.585685421637,27.0941694154638,24.7898333054358,34.3161523882724
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. 32O-W,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. 32O-W,49.3561696683886,45.3788875574803,53.9962202109523,58.1439681612601,64.6418652989919,60.0780293019585,64.8281969687342,64.3155112019717,70.0347946751821,70.7244155895072,84.0783534129328,62.6663001204338,60.5925350181015,74.3625195442417
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. BIHB4019,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. BIHB4019,24.2436844629136,19.7328029125342,15.4339829363007,13.721769738086,24.645332049083,17.3850973249926,14.4727284527862,17.4609769646051,9.673325128592,11.3631918938017,15.472686302363,15.2098598793968,10.3459442751785,19.3217490228691
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. CAA11,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. CAA11,20.4528613895781,17.1943443995617,16.0412554903528,13.2552275715507,12.3990238479651,11.2929525604011,10.9300525147652,17.697709697204,19.7394828591276,19.17680124942,16.0382585000506,14.09309604634,18.8041750789616,16.491675280584
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. DCT19,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. DCT19,10.4529268931886,8.56685323488108,13.1700073935833,9.46583600104094,11.5593796552476,5.71380633636244,10.6939088977082,7.96022322278658,5.73171076986588,8.43012532703832,5.43585671232903,7.0345366068298,3.61059190579323,12.302372112426
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL H7-0357,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL H7-0357,27.6578643250862,34.6197225559014,34.6320871944528,33.7682925341386,40.8522410723561,28.1940216387665,41.0713058363849,37.3352479805619,31.5048820022651,38.1986358658487,35.1971023753053,28.4498856598026,30.3692131936337,32.5293963901877
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL H7-0737,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL H7-0737,24.4962699090229,26.7649591933964,31.7103944185541,20.4018025569426,14.5639957107466,15.4862180160707,13.0458153182066,15.1028575279956,15.4523078385762,11.9014823643777,13.7423978561271,14.7226664341228,12.4587848716849,13.1611544583609
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL P4-0081,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL P4-0081,28.363684190608,36.5493996178101,48.4794484307146,41.2620694541024,45.7871141616717,44.1232697856369,48.7938335645014,28.8161916965764,22.6008390185351,45.0448340342113,52.989352618706,25.491982115632,34.353063844141,49.1554207700034
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL R5-0345,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL R5-0345,9.49626947214546,15.184160442738,18.5482364338331,4.63959810434048,10.118863651481,5.55824552480749,9.05126521235162,5.35354185824475,6.99950476006406,7.27604378696207,4.05147495269286,5.67524246722554,5.14069809791597,7.28220710355339
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL R5-0912,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL R5-0912,23.1254955550463,28.3942278629309,19.859642819739,23.8186926674049,30.1024043571517,25.623849962863,29.7250062407868,22.8188579890664,21.4136506958332,23.4100461268392,23.3930087840215,20.9068764748769,27.5607754497191,27.3875935685248
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL R7-0273,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL R7-0273,37.9755456934004,30.9454988036208,33.599817259662,21.6524264170256,22.5451959852909,23.4273916652204,29.3999505309182,26.7616671299518,13.5935735877,29.4667891837209,21.1605240178215,24.2859086437937,27.031696996437,20.2828645542974
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL R7-0331,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL R7-0331,28.5000805665717,18.755436325439,15.6192727955819,23.4910560665936,24.1798023390514,26.7251904403115,23.0052147050286,28.2950361483397,45.2197953964862,29.7979293144738,36.291243540254,38.2297267629343,22.9344101587858,28.6222634370184
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FW100M-2,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FW100M-2,41.0661336951117,13.2784209197576,37.2965838580824,26.0859825442464,35.2630022786965,23.9044538769456,28.1965208249816,17.2948299315047,12.0363909297876,16.7041708933255,34.1472773548472,28.105852245331,27.2256522895651,36.2808291845848
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. IHB B 3084,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. IHB B 3084,5.85604900707794,2.61524085451533,3.92581888222268,4.66521673313481,11.0077888704113,11.1999683910877,7.12378221735257,7.44831772206361,11.884659129184,7.6124591972374,9.53542890232633,10.378659842194,6.04399658363882,8.25755037863606
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. IHBB 10380,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. IHBB 10380,27.2832779583689,24.9939288068446,41.9457294241392,25.1986026913271,22.1486881890896,12.730837506289,32.0116708561807,19.7919389070558,19.0656030223279,21.6843027294501,24.2374838139531,14.7013805829,15.3809005933772,16.5137767977883
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. JDR-2,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. JDR-2,62.0163549370771,54.7408218350159,53.2203406180629,56.0151091545395,78.8050347090618,62.454862999943,87.8371708344802,59.0990339040397,74.7046255836258,61.7792608820963,75.783102543742,59.5676959766002,42.4127966503677,67.7025957178525
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. M-152,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. M-152,0.432753435432011,1.89201598269843,1.5459360452884,0.609518231782077,2.431938579352,0.960877493822053,1.09979663973748,0.406222605649837,1.36192861554823,2.65290577358318,0.473817842466896,1.47614563168272,0.0841719864627497,1.17212199691036
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. MBLB1234,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. MBLB1234,21.2987850667125,24.4804521630279,22.6464405769142,22.5408294851816,14.922595039106,19.0428773671022,19.6479659528769,22.3960023215715,13.1202071865014,18.5045915414177,13.945415101593,13.3160073126441,15.6627188792914,23.2917755354713
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. RUD330,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. RUD330,94.3314211365602,88.1534323373218,99.6211545336969,86.3543624858354,108.490556719199,96.5676751232703,104.396802674919,122.867109460403,117.196886086563,105.990917024549,125.272136097089,96.8013547195756,81.2698038244272,77.2044109490565
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. Y412MC10,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. Y412MC10,24.8667949351367,19.2699621953958,30.4951496605467,18.5580262125422,28.1289154602973,20.7347983916381,19.7089731765489,24.1874488539361,28.4346985713287,32.472784113588,27.8823687941552,18.3532519416193,18.5366236550105,24.8007863070653
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus stellifer,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus stellifer,44.2866660534276,31.160561328224,40.8294220789817,64.389069134727,36.864056323516,46.5643659287041,58.0317017830541,75.9837077106182,43.5411726597164,50.0431586820977,62.3566925008042,45.1860750290717,64.5755679623555,64.2337016413871
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus swuensis,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus swuensis,19.6432957949123,31.9938872049744,21.1163460627703,21.3665802481686,19.2883289875284,18.1428271696504,18.7388186483631,31.3484149435749,27.2566047017225,23.6895251162482,25.9859809232216,30.8465209409584,25.0571559460498,25.4036814302889
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus terrae,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus terrae,17.7837303517259,15.3355587298799,14.3038840885848,14.6867244679389,12.8687887226828,12.6029680796123,18.8101968241298,11.6686672388361,23.0436686329439,13.7421887111536,15.7451044916409,10.9842862298427,15.3680901368602,9.8373412762283
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus xylanexedens,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus xylanexedens,13.0608114564967,16.1620174341808,25.5950790714853,13.7826770137412,20.3520715203011,19.7637686941512,13.696412122273,15.3178263041438,22.2763229321055,20.1037978103857,12.6147658796895,13.5817586683776,11.7861520131844,14.0142275435234
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus yonginensis,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus yonginensis,47.0775918111731,37.3904933589214,41.3234349568483,59.7715238279224,41.8797484698493,38.684363433903,46.6807089152777,62.2903458251427,31.2750217746241,37.44581569966,42.1563015601618,37.4515304248987,35.2228856801343,42.0896980639234
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;UNASSIGNED,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,UNASSIGNED,201.443910023733,214.199545952648,235.242208841352,196.917144584737,212.402351887947,210.837202127997,216.30262065279,201.959930756509,187.329654385488,184.80357187316,214.193987698087,176.562151417698,185.895564020139,185.088759790504
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Thermobacillus;Thermobacillus composti,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,Thermobacillus composti,98.9857738257625,85.266926254145,94.9220885320317,93.7524829443984,93.2444136558112,126.349343497792,99.020859757162,108.273412099731,118.239783254015,114.94537584207,113.080014810275,94.3647207683997,113.342111065687,125.673043830353
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;UNASSIGNED;Paenibacillaceae bacterium GAS479,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,UNASSIGNED,Paenibacillaceae bacterium GAS479,9.40109381832711,18.3111007364308,12.1646283082229,13.4600179415971,13.0918637710263,14.484899932486,12.4409596725049,19.9371592237904,17.8081987508511,20.2648167196915,17.2561319263402,13.0908687137349,14.7926293395739,19.4457832356092
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;UNASSIGNED;UNASSIGNED,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,UNASSIGNED,UNASSIGNED,38.525564598366,33.9002504882011,33.7754562946737,24.70076128553,29.0820749938883,28.1602870273333,30.0793413847085,32.3181470835825,29.6956047457167,33.6127381639679,33.1628520236778,23.6492246723871,22.9811476581112,29.6374302230482
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Jeotgalibacillus;Jeotgalibacillus malaysiensis,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Jeotgalibacillus,Jeotgalibacillus malaysiensis,21.2364278716594,28.0362618195539,29.8520466525996,18.5900969899332,28.0593131907817,31.1533090896895,27.124043762069,18.0971295533637,26.240806266025,20.1247838509002,18.7898803968205,13.3241321905832,15.430141839487,17.3457849967081
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Kurthia;Kurthia sp. 11kri321,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,Kurthia sp. 11kri321,14.4240629297939,3.09166985062573,13.6412339949679,4.48071839403865,5.09811254643839,2.86452162517877,7.28742349115074,5.92498757944301,5.61400254425022,4.11901207352137,5.60421601783278,1.39333440525705,2.44588548499223,3.45851020726827
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Kurthia;Kurthia zopfii,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,Kurthia zopfii,4.69922872635613,2.64212542943924,7.7889385258569,2.58380883214255,3.3166746244429,1.53243344103842,5.24672507504126,1.05990532660415,2.04251454799934,5.11416364841252,0.539397670229185,1.27339381536914,1.0218904184674,1.14274624147238
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Kurthia;UNASSIGNED,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,UNASSIGNED,0.902704855167881,2.01024401846422,1.82244701617583,0.125990017068768,0,0,0.790908599970119,0,0.16685629871125,0.466310772641361,0,0.116746410690457,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Paenisporosarcina;Paenisporosarcina antarctica,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina,Paenisporosarcina antarctica,20.4403968272953,21.4128715511063,32.7215080802194,12.4144157321192,8.89393356933135,7.48859681237457,16.3239680189699,8.17765144820356,20.5201359099372,8.33050506079919,7.08184808135505,7.49497901230452,6.59407000929516,9.37706219138382
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Paenisporosarcina;Paenisporosarcina sp. K2R23-3,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina,Paenisporosarcina sp. K2R23-3,9.32343826652437,11.6362154117178,13.836961705898,9.25890451385667,5.73866888908472,6.67114421804508,6.12021803822962,9.45780976690124,6.19807482784569,4.43991087086302,3.15687921390213,6.79511739585643,3.03406825937387,4.79453795685436
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus antarcticus,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus antarcticus,15.0038943414215,16.8285842065311,15.4182852288347,4.47318123766484,10.6406181703201,4.54296051349839,12.6700100945067,12.5019138407101,10.2203902430935,9.76073154526087,5.81186426724015,10.2073825363703,2.97835203061775,9.56756559490682
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus donghaensis,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus donghaensis,6.02120473802358,7.87685923141348,6.89299826503716,4.58992440918688,3.57296534432894,1.54564952878343,7.33967221434272,2.97000490600427,2.39168225874508,3.30213290610204,2.865516950831,1.59560250119546,1.00651608009407,1.98219381398294
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus faecalis,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus faecalis,1.43663473115929,2.42273960946971,2.20907884821255,1.09501992075416,0.215564479354557,0.262942496103922,0.22760716937784,0.559019319073215,0,0.670072439609295,0.315167921037158,0.404519393506477,0.347497400954636,0.139281011509722
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus halocryophilus,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus halocryophilus,17.9560934605051,4.92542089139575,12.6203395966471,2.70198525839055,3.76696482063564,1.6602152805185,5.97015450786356,1.63827413351716,1.81203434032612,3.99868024712835,3.2226063233266,2.13149258267139,1.54745162788754,3.7229073522852
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus kocurii,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus kocurii,4.06141959242756,2.37657326772118,1.94138064414449,1.14287573831087,1.6433803372764,2.5277613024273,3.04791306076165,2.30167315691182,1.34689750690147,4.04307178848361,1.65826052404805,1.38083099469652,1.25112779194418,2.34720893599805
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus maritimus,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus maritimus,55.1022339835488,52.5671058148269,40.0657631401328,27.6886559302515,42.2074458713677,42.2127077833978,36.0665306418142,50.9012781824594,37.1820103622168,41.803389745244,35.0592721314232,30.9875246780063,32.4639927044605,43.0577693877292
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus plakortidis,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus plakortidis,11.6871246499663,11.0936899950236,12.6200077873518,19.8007189231965,13.2020856745006,10.5297414777923,12.3457428105468,9.76797554514734,10.4617984709732,11.8923350663213,15.0592828518409,10.0497610812995,10.1051648066944,14.7241065988389
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus rifietoensis,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus rifietoensis,16.1974368860688,11.7423647709709,15.0803871520923,8.43696063770552,12.2316808618028,7.80133370588522,10.3841660175948,12.8213644293414,14.9954277699165,19.2347605905193,9.25149133388778,9.20870133546406,10.859547960856,7.5568128611312
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus sp. MB-3u-03,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus sp. MB-3u-03,21.7921049340761,15.0691288133802,21.8868564834429,12.604276434673,17.9487899426301,21.2204164346761,36.6425082347826,25.6722299961519,10.2638806692012,20.4560635949396,23.9706849679137,17.4078070461653,8.36325208604075,17.8334566058473
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus sp. PAMC 21323,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus sp. PAMC 21323,16.9251419627785,6.75111980145864,17.7657044544244,5.90829662598352,5.34871590557097,3.30582296872216,16.9588751806131,3.3742679235673,5.04319182745205,8.12851521056958,3.82861643834691,0.991428787188751,2.87151669249765,3.0606645418856
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus sp. Y42,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus sp. Y42,19.447863463241,15.0220890400564,20.7607424497696,8.36704547811614,14.415574562457,10.8453240143291,18.7243811491603,10.0713143250939,13.0769711234056,11.5326691689718,11.3481548666054,11.2847624502319,9.39740043432061,11.6701797154372
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus versutus,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus versutus,9.52242725697808,5.51588849855457,8.77806592707872,3.98343258597946,4.13318903231313,2.87935339117968,7.76342900111426,0.621955837484902,2.31210609592617,3.8590711846505,5.48031899305394,4.12177951834369,3.08072299916242,5.31759295377372
